구분,고급휘발유,보통휘발유,자동차용경유,실내등유
2014-11-27,2074.89,1713.51,1518.64,1213.34
2014-11-28,2073.63,1711.74,1517.07,1212.48
2014-11-29,2071.77,1709.95,1515.42,1210.91
2014-11-30,2072.53,1708.88,1513.99,1209.28
2014-12-01,2069.86,1705.98,1510.71,1207.13
2014-12-02,2066.55,1702.39,1508.33,1205.02
2014-12-03,2063.73,1700.12,1506.17,1203.47
2014-12-04,2059.27,1697.66,1503.65,1201.91
2014-12-05,2055.65,1695.18,1501.49,1200.59
2014-12-06,2055.05,1693.09,1499.33,1198.98
2014-12-07,2054.75,1692,1497.97,1197.57
2014-12-08,2053.44,1690.34,1496.85,1195.6
2014-12-09,2046.51,1686.76,1493.53,1191.91
2014-12-10,2037.42,1682.24,1489.25,1188.42
2014-12-11,2033.25,1677.6,1484.97,1185.7
2014-12-12,2029.85,1672.28,1480.07,1182.91
2014-12-13,2028.27,1667.95,1476.03,1179.87
2014-12-14,2028.6,1665.67,1473.7,1177.53
2014-12-15,2028.4,1662.06,1470.43,1174.56
2014-12-16,2019.95,1656.51,1465.09,1169.57
2014-12-17,2013.47,1651.12,1460.22,1162.9
2014-12-18,2006.81,1644.85,1454.04,1157.3
2014-12-19,2000.58,1638.69,1448.18,1151.17
2014-12-20,1998.46,1633.6,1443.4,1147.18
2014-12-21,1998.68,1631.15,1440.74,1144.48
2014-12-22,1997.59,1627.1,1437.47,1140.56
2014-12-23,1986.43,1620.94,1431.31,1134.62
2014-12-24,1976.08,1615.01,1426.09,1129.19
2014-12-25,1970.67,1610.86,1421.66,1125.98
2014-12-26,1967.43,1607.5,1419.08,1123.03
2014-12-27,1966.81,1603.84,1415.45,1120.09
2014-12-28,1962.36,1601.86,1413.62,1117.29
2014-12-29,1957.4,1598.94,1411.46,1114.72
2014-12-30,1953.78,1594.85,1407.79,1110.96
2014-12-31,1965.19,1591.98,1405.38,1109.28
2015-01-01,1963.95,1587.31,1399.99,1105.58
2015-01-02,1960.73,1583.94,1397.5,1102.38
2015-01-03,1956.82,1580.04,1393.97,1097.43
2015-01-04,1956.43,1576.8,1391.01,1094.75
2015-01-05,1958.08,1574.43,1389.08,1093.74
2015-01-06,1950.98,1569.7,1384.87,1090.16
2015-01-07,1945.18,1564.04,1380.06,1086.39
2015-01-08,1939.51,1558.9,1375.62,1082.79
2015-01-09,1934.03,1553.5,1371,1078.53
2015-01-10,1932.51,1547.42,1365.63,1073.63
2015-01-11,1927.99,1544.35,1362.95,1069.16
2015-01-12,1926.31,1540.37,1359.51,1065.47
2015-01-13,1914.07,1532.39,1352.35,1058.78
2015-01-14,1905.75,1524.05,1345.01,1053.16
2015-01-15,1896.81,1514.91,1337.26,1046.88
2015-01-16,1890.56,1504.89,1328.8,1040.2
2015-01-17,1884.8,1496.7,1321.81,1034.28
2015-01-18,1886.05,1493.03,1318.59,1030.58
2015-01-19,1881.37,1487.27,1314.39,1026.34
2015-01-20,1870.59,1477.8,1306.49,1019.13
2015-01-21,1865.64,1468.93,1299.88,1012.16
2015-01-22,1857.4,1461.23,1293.85,1007.13
2015-01-23,1853.73,1453.69,1288.2,1001.84
2015-01-24,1849.48,1447.97,1283.59,997.01
2015-01-25,1848.04,1444.92,1281.01,994.27
2015-01-26,1845.45,1440.86,1278.11,989.91
2015-01-27,1841.86,1434.8,1273.63,985.64
2015-01-28,1839.27,1430.24,1269.86,981.34
2015-01-29,1836.61,1425.61,1266.38,977.97
2015-01-30,1834.98,1422.01,1263.61,975.34
2015-01-31,1833.83,1419.11,1261.36,972.37
2015-02-01,1832.01,1416.41,1259.09,969.41
2015-02-02,1830.12,1413.88,1257.22,966.99
2015-02-03,1826.18,1411.25,1255.15,964.93
2015-02-04,1828.49,1410.11,1254.47,962.42
2015-02-05,1829.95,1409.74,1254.21,960.69
2015-02-06,1824.56,1409.82,1254.27,959.06
2015-02-07,1824.04,1410.59,1254.68,958.85
2015-02-08,1822.67,1410.96,1254.67,958.29
2015-02-09,1822.52,1411.86,1255.7,958.54
2015-02-10,1828.91,1415.54,1258.47,959.98
2015-02-11,1838.84,1420.67,1263,961.09
2015-02-12,1843.24,1424.82,1266.29,963.02
2015-02-13,1844.67,1428.39,1269.31,963.78
2015-02-14,1846.1,1433.49,1273.23,965.61
2015-02-15,1848.33,1436.24,1275.21,965.82
2015-02-16,1847.93,1440.21,1278.58,966.61
2015-02-17,1856.44,1448.15,1285.13,968.97
2015-02-18,1859.32,1455.67,1290.35,970.01
2015-02-19,1861.13,1458.18,1292.03,970.04
2015-02-20,1859.73,1460.06,1293.38,968.95
2015-02-21,1856.47,1462.04,1294.96,966.85
2015-02-22,1857.4,1463.26,1295.6,966.11
2015-02-23,1860.15,1465.55,1297.69,970.58
2015-02-24,1868.24,1470.24,1301.4,974.26
2015-02-25,1871.63,1473.61,1304.12,976.39
2015-02-26,1872.42,1476.36,1306.49,978.34
2015-02-27,1873.45,1479.16,1308.39,979.23
2015-02-28,1873.78,1481.31,1309.89,980.5
2015-03-01,1872.04,1484.13,1311.53,980.97
2015-03-02,1872.63,1486.66,1313.88,982.21
2015-03-03,1876.33,1489.48,1315.72,981.97
2015-03-04,1881.31,1492.65,1318.11,983.3
2015-03-05,1880.84,1495.4,1320.05,983.46
2015-03-06,1879.65,1497.2,1321.14,984.3
2015-03-07,1878.31,1499.25,1322.6,984.08
2015-03-08,1876.87,1500.31,1322.97,982.86
2015-03-09,1874.26,1503.27,1325.33,984.64
2015-03-10,1877.65,1506.29,1327.36,987.64
2015-03-11,1880.06,1509.65,1329.39,987.84
2015-03-12,1884.36,1511.76,1330.81,988.37
2015-03-13,1886.02,1513.36,1331.88,988.37
2015-03-14,1887.16,1514.6,1332.41,988.48
2015-03-15,1887.83,1515.06,1332.54,987.93
2015-03-16,1886.53,1515.93,1333.4,986.68
2015-03-17,1884.84,1516.46,1333.56,985.52
2015-03-18,1884.73,1516.49,1333.26,985.23
2015-03-19,1881.41,1516.22,1332.8,985.41
2015-03-20,1884.09,1515.78,1332.35,983.8
2015-03-21,1883.09,1515.35,1331.55,983.19
2015-03-22,1882.53,1515.11,1330.85,980.12
2015-03-23,1880.62,1514.7,1330.94,979.34
2015-03-24,1878.47,1513.74,1329.71,979.5
2015-03-25,1876.41,1512.95,1328.76,979.6
2015-03-26,1874.66,1512.06,1327.78,981.49
2015-03-27,1876.52,1511.57,1327.12,980.49
2015-03-28,1876.17,1511.21,1326.49,979.24
2015-03-29,1877.39,1511.02,1325.99,977.76
2015-03-30,1880.65,1510.7,1325.85,975.91
2015-03-31,1881.42,1510.53,1325.48,975.24
2015-04-01,1880.26,1510.64,1325.32,974.52
2015-04-02,1882.29,1510.14,1324.72,974.82
2015-04-03,1880.77,1509.8,1324.22,974.57
2015-04-04,1880.23,1509.23,1323.55,972.96
2015-04-05,1879.97,1508.95,1322.84,972.72
2015-04-06,1875.9,1508.84,1322.78,973.59
2015-04-07,1875.15,1508.26,1322,973.63
2015-04-08,1871.76,1507.73,1321.39,975.32
2015-04-09,1873.23,1507.46,1320.94,975.6
2015-04-10,1873.76,1507.05,1320.5,975.25
2015-04-11,1872.4,1506.57,1319.76,974.36
2015-04-12,1872.22,1506.45,1319.41,972.53
2015-04-13,1871.82,1506.32,1319.39,971.55
2015-04-14,1870.66,1505.82,1318.75,971.89
2015-04-15,1865.3,1505.4,1318.36,972.85
2015-04-16,1868.73,1505.08,1317.87,973.42
2015-04-17,1869.18,1504.86,1317.63,972.69
2015-04-18,1870.05,1504.72,1317.57,970.83
2015-04-19,1869,1504.61,1317,969.38
2015-04-20,1866.53,1504.77,1317.33,968.45
2015-04-21,1875.7,1506.01,1318.27,968.36
2015-04-22,1877.47,1506.59,1318.64,967.89
2015-04-23,1879.03,1506.86,1318.71,968.27
2015-04-24,1878.17,1507.29,1319,965.99
2015-04-25,1877.48,1507.56,1319.09,966
2015-04-26,1876.97,1507.82,1318.86,964.49
2015-04-27,1876.18,1508.22,1319.53,963.61
2015-04-28,1880.35,1509.45,1320.26,962.84
2015-04-29,1883.88,1510.16,1320.68,961.66
2015-04-30,1883.77,1510.71,1321.04,963.19
2015-05-01,1883.1,1512.19,1321.68,963.01
2015-05-02,1883.36,1513.22,1322.41,962.98
2015-05-03,1882.82,1513.62,1322.22,961
2015-05-04,1884.43,1514.4,1323.13,959.1
2015-05-05,1889.5,1516.14,1323.87,960.49
2015-05-06,1890.33,1517.43,1324.85,959.82
2015-05-07,1893.95,1519.81,1326.34,962.67
2015-05-08,1896.02,1522.99,1328.56,964.06
2015-05-09,1897.15,1525.62,1330.33,965.36
2015-05-10,1896.91,1526.8,1330.98,965.19
2015-05-11,1897.27,1528.95,1332.71,965.53
2015-05-12,1899.99,1532.2,1335.7,965.55
2015-05-13,1905.35,1535,1338,968.05
2015-05-14,1906.34,1537.9,1340.17,970.76
2015-05-15,1908.72,1540.82,1342.59,970.88
2015-05-16,1911.48,1543.96,1344.96,970.94
2015-05-17,1911.95,1545.39,1345.73,970.17
2015-05-18,1908.99,1548.11,1348.86,969.44
2015-05-19,1913.88,1551.36,1350.74,971.01
2015-05-20,1913.17,1553.77,1352.68,970.98
2015-05-21,1914.46,1555.96,1354.32,973.22
2015-05-22,1917.42,1558.21,1356.11,973.31
2015-05-23,1919.31,1560.62,1357.69,972.64
2015-05-24,1919.14,1561.72,1358.32,972.34
2015-05-25,1919.04,1563.01,1359.43,969.17
2015-05-26,1921.1,1564.95,1360.77,967.38
2015-05-27,1924.05,1566.68,1361.86,969.49
2015-05-28,1922.85,1567.87,1362.64,970.92
2015-05-29,1924.12,1568.81,1363.36,972.24
2015-05-30,1922.99,1569.63,1363.74,971.97
2015-05-31,1921.86,1570.18,1364,969.54
2015-06-01,1923.48,1571.55,1365.32,968.27
2015-06-02,1923.65,1572.4,1365.77,969.17
2015-06-03,1924.7,1573.51,1366.49,970.19
2015-06-04,1924.17,1574.42,1367.04,971.82
2015-06-05,1925.96,1575.14,1367.48,971.24
2015-06-06,1925.93,1575.56,1367.59,972.4
2015-06-07,1925.92,1575.86,1367.53,970.69
2015-06-08,1925.63,1576.18,1367.98,969.32
2015-06-09,1925.54,1576.8,1368.17,970.44
2015-06-10,1924.76,1577.23,1368.45,970.61
2015-06-11,1925.85,1577.63,1368.53,972.74
2015-06-12,1926.22,1578.28,1368.78,971.75
2015-06-13,1926.72,1578.92,1368.89,971.35
2015-06-14,1925.22,1579.21,1368.72,970.59
2015-06-15,1927.6,1579.67,1369.28,969.38
2015-06-16,1932.77,1581.36,1369.73,971.16
2015-06-17,1934.4,1582.09,1369.97,972.91
2015-06-18,1934.4,1582.68,1370.09,975.2
2015-06-19,1936.52,1583.28,1370.32,974.86
2015-06-20,1935.3,1583.69,1370.27,974.45
2015-06-21,1935.89,1583.73,1370.12,972.73
2015-06-22,1935.18,1584.09,1370.5,971.06
2015-06-23,1934.24,1584.35,1370.25,970.97
2015-06-24,1937.41,1584.58,1370.13,971.28
2015-06-25,1935.18,1584.71,1369.82,973.29
2015-06-26,1936.08,1584.84,1369.7,972.9
2015-06-27,1936.29,1584.8,1369.41,970.75
2015-06-28,1936.13,1584.76,1369.09,969.34
2015-06-29,1937.15,1584.88,1369.47,968.77
2015-06-30,1932.99,1584.68,1369.15,970.33
2015-07-01,1932.39,1584.5,1368.52,969.96
2015-07-02,1930.94,1584.36,1368.1,971.54
2015-07-03,1928.25,1584.2,1367.9,970.96
2015-07-04,1927.22,1583.95,1367.19,971.17
2015-07-05,1927.77,1583.87,1366.83,968.92
2015-07-06,1927.97,1583.79,1366.8,968.92
2015-07-07,1928.72,1583.38,1366.01,970.06
2015-07-08,1926.59,1582.89,1365.21,971.08
2015-07-09,1927.83,1582.36,1364.34,973.24
2015-07-10,1928.51,1581.57,1363.14,972.9
2015-07-11,1926.02,1580.71,1361.65,971.9
2015-07-12,1926.27,1580.41,1360.92,970.88
2015-07-13,1925.08,1580.03,1360.49,969
2015-07-14,1924.75,1579.08,1358.87,969.34
2015-07-15,1925.27,1578.23,1357.29,971.34
2015-07-16,1923.09,1577.4,1355.86,972.08
2015-07-17,1920.95,1575.89,1354.14,972.18
2015-07-18,1921.14,1574.77,1352.6,969.78
2015-07-19,1919.88,1574.28,1351.78,968
2015-07-20,1919.82,1573.6,1350.95,967.86
2015-07-21,1920.19,1572.66,1349.15,964.82
2015-07-22,1920.51,1571.76,1347.83,965.04
2015-07-23,1919.23,1570.57,1346.11,967.2
2015-07-24,1918.23,1569.63,1344.64,965.66
2015-07-25,1916.43,1568.59,1343.18,964.55
2015-07-26,1915.58,1568.14,1342.25,962.52
2015-07-27,1916.31,1567.45,1341.44,960.64
2015-07-28,1915.94,1566.15,1339.75,961.04
2015-07-29,1916.36,1564.98,1338.15,959.43
2015-07-30,1915.55,1564.12,1336.88,961.08
2015-07-31,1914.7,1563.34,1335.99,959.85
2015-08-01,1913.9,1561.97,1333.6,958.73
2015-08-02,1911.72,1561.53,1332.74,957.01
2015-08-03,1912.43,1560.91,1331.98,954.14
2015-08-04,1909.96,1559.64,1330.14,953.68
2015-08-05,1906.53,1558.65,1328.42,955.33
2015-08-06,1907.97,1557.68,1326.76,956.74
2015-08-07,1904.99,1556.66,1325,956.3
2015-08-08,1905.37,1555.54,1323.35,954.84
2015-08-09,1904.18,1554.97,1322.3,953.73
2015-08-10,1902.78,1554.09,1321.19,952.24
2015-08-11,1901.92,1552.43,1318.78,952.35
2015-08-12,1900.38,1551.12,1316.74,952.9
2015-08-13,1900.13,1549.67,1314.57,954.49
2015-08-14,1899.15,1548.01,1312.37,952.48
2015-08-15,1899.88,1547.37,1311.07,949.14
2015-08-16,1898.94,1546.78,1310.08,946.05
2015-08-17,1898.23,1545.61,1308.67,943.97
2015-08-18,1896.7,1543.86,1306.05,943.89
2015-08-19,1895.88,1542.11,1303.94,944.79
2015-08-20,1893.88,1540.47,1301.72,946.4
2015-08-21,1893.57,1538.62,1298.67,945.12
2015-08-22,1892.67,1536.83,1296.15,943.36
2015-08-23,1893.56,1535.99,1294.75,940.37
2015-08-24,1891.97,1534.64,1293.53,938.7
2015-08-25,1887.59,1532.13,1290.22,936.07
2015-08-26,1885.56,1529.74,1287.14,936.99
2015-08-27,1882.02,1527.31,1284.01,937.62
2015-08-28,1879.3,1525.2,1281.31,937.33
2015-08-29,1878.5,1523.83,1279.36,934.95
2015-08-30,1878,1523.31,1278.32,931.98
2015-08-31,1878,1522.64,1277.88,929.33
2015-09-01,1875.7,1520.29,1274.56,928.75
2015-09-02,1871.34,1519.15,1272.88,927.51
2015-09-03,1871.12,1518.04,1271.33,928.17
2015-09-04,1869.36,1517.06,1270.18,927
2015-09-05,1867.69,1516.11,1268.87,924.67
2015-09-06,1865.54,1515.75,1268.12,922.71
2015-09-07,1864.93,1515.28,1267.82,922.13
2015-09-08,1870.02,1515.27,1267.91,921.53
2015-09-09,1870.6,1514.76,1267.03,921.41
2015-09-10,1870.54,1514.26,1266.36,922.2
2015-09-11,1869.61,1513.75,1265.83,920.77
2015-09-12,1867.56,1513.27,1265.48,920.49
2015-09-13,1866.08,1513.1,1264.84,919.12
2015-09-14,1867.45,1512.85,1265.09,917.91
2015-09-15,1870.22,1512.54,1264.67,917.49
2015-09-16,1867.58,1511.89,1264.06,917.06
2015-09-17,1869.25,1511.22,1263.14,915.99
2015-09-18,1867.7,1510.21,1262.28,915.83
2015-09-19,1868.69,1509.6,1261.57,914.97
2015-09-20,1867.19,1509.17,1260.87,911.84
2015-09-21,1866.39,1508.82,1260.92,911.27
2015-09-22,1861.43,1508.07,1260.02,909.33
2015-09-23,1861.17,1507.12,1259.15,909.19
2015-09-24,1859.5,1506.39,1258.47,908.67
2015-09-25,1859.52,1505.75,1258.01,907.91
2015-09-26,1860.86,1505.21,1257.14,906.16
2015-09-27,1861.75,1505.04,1256.67,905.07
2015-09-28,1859.95,1504.96,1256.62,900.41
2015-09-29,1860.9,1505.03,1256.64,895.56
2015-09-30,1859.95,1504.76,1256.87,895.24
2015-10-01,1859.54,1503.91,1255.89,899.73
2015-10-02,1861.46,1503.71,1255.67,902.75
2015-10-03,1862.41,1503.08,1254.99,906.43
2015-10-04,1862.9,1502.84,1254.47,905.65
2015-10-05,1861.07,1502.49,1254.54,905.16
2015-10-06,1860.72,1502.15,1254.27,904.13
2015-10-07,1859.26,1501.64,1253.99,902.18
2015-10-08,1859.18,1501.45,1253.86,902.45
2015-10-09,1859.32,1501.19,1253.66,903.87
2015-10-10,1859.19,1501.22,1253.45,902.7
2015-10-11,1859.3,1501.25,1253.21,903.36
2015-10-12,1857.48,1501.37,1254.01,903.05
2015-10-13,1858.19,1501.4,1254.23,902.99
2015-10-14,1860.67,1501.27,1254.35,903.84
2015-10-15,1858.79,1501.02,1254.38,902.55
2015-10-16,1857.55,1500.68,1254.1,901.77
2015-10-17,1856.64,1500.22,1253.58,900.88
2015-10-18,1855.25,1500.13,1253.17,898.1
2015-10-19,1855.99,1500.06,1253.66,897.27
2015-10-20,1852.42,1499.36,1252.79,900
2015-10-21,1851.28,1498.61,1252.17,901.52
2015-10-22,1852.28,1497.57,1251.33,902.05
2015-10-23,1853.13,1496.3,1250.25,902.35
2015-10-24,1853.67,1495.18,1249.07,903.45
2015-10-25,1852.08,1494.74,1248.45,903.57
2015-10-26,1851.75,1494.14,1248.54,903.9
2015-10-27,1846.55,1492.85,1247.21,903.56
2015-10-28,1841.59,1491.5,1246.35,903.93
2015-10-29,1839.38,1490.09,1245.42,903.1
2015-10-30,1840.6,1489.15,1244.65,903.35
2015-10-31,1839.51,1488.27,1243.83,903.23
2015-11-01,1837.67,1487.32,1242.9,902.66
2015-11-02,1836.21,1486.62,1242.73,902.12
2015-11-03,1834.89,1485.8,1242.47,901.04
2015-11-04,1833.72,1484.88,1241.59,899.9
2015-11-05,1834.49,1483.82,1240.64,898.89
2015-11-06,1835.66,1482.93,1240.02,898.22
2015-11-07,1836.45,1481.57,1238.78,897.56
2015-11-08,1835.48,1481.3,1238.37,897.15
2015-11-09,1835.7,1480.63,1238.39,896.42
2015-11-10,1835.67,1479.73,1238.23,896.08
2015-11-11,1835.47,1478.81,1237.75,895.57
2015-11-12,1834.52,1477.75,1237.17,894.73
2015-11-13,1831.97,1476.76,1236.28,893.72
2015-11-14,1830.76,1475.88,1235.67,893.19
2015-11-15,1826.91,1475.32,1235.22,892.32
2015-11-16,1818.76,1474.51,1235.34,891.28
2015-11-17,1823.88,1473.35,1234.64,889.55
2015-11-18,1824.41,1472.28,1233.95,888.9
2015-11-19,1826.73,1470.98,1233.25,888.24
2015-11-20,1825.04,1469.3,1232.55,887.28
2015-11-21,1827.47,1467.88,1231.58,886.24
2015-11-22,1828.81,1467.21,1230.99,885.77
2015-11-23,1827.43,1466.33,1230.99,885.1
2015-11-24,1824.46,1464.51,1230.13,883.89
2015-11-25,1823.4,1462.86,1229.21,882.85
2015-11-26,1823.15,1461.49,1228.69,881.92
2015-11-27,1823.3,1460.49,1228.3,881.07
2015-11-28,1822.18,1459.49,1227.68,880.3
2015-11-29,1821.83,1458.99,1227.14,879.57
2015-11-30,1817.33,1458.46,1227.51,879.27
2015-12-01,1817.9,1456.21,1226.25,877.49
2015-12-02,1817.99,1455.41,1225.8,877.24
2015-12-03,1817.3,1454.21,1225.36,876.36
2015-12-04,1817.43,1453.02,1224.75,875.42
2015-12-05,1816.44,1451.82,1224.13,874.48
2015-12-06,1816.83,1451.08,1223.54,873.69
2015-12-07,1816.5,1450.18,1223.61,873.01
2015-12-08,1814.97,1448.33,1222.53,871.99
2015-12-09,1813.45,1446.49,1221.6,870.59
2015-12-10,1811.5,1444.38,1220.27,869.46
2015-12-11,1811.75,1442.33,1219.24,867.9
2015-12-12,1812.08,1439.86,1217.62,866.54
2015-12-13,1810.48,1438.91,1216.68,865.81
2015-12-14,1807.85,1437.21,1216.02,865.08
2015-12-15,1803.59,1434.88,1214.3,863
2015-12-16,1803.35,1432.55,1212.75,861.34
2015-12-17,1801.84,1430.53,1211.19,859.79
2015-12-18,1801.98,1428.59,1209.91,858.02
2015-12-19,1799.93,1426.59,1207.79,855.99
2015-12-20,1799.02,1425.65,1206.81,854.65
2015-12-21,1796.47,1423.95,1205.64,853.51
2015-12-22,1794.06,1421.65,1203.27,850.94
2015-12-23,1792.64,1419.48,1200.81,848.65
2015-12-24,1793.41,1417.55,1199.15,846.79
2015-12-25,1793.49,1415.77,1197.31,845.05
2015-12-26,1793.18,1414.95,1196.69,843.99
2015-12-27,1791.54,1414.27,1195.84,843.11
2015-12-28,1790.75,1413.21,1195.34,841.87
2015-12-29,1787.61,1411.53,1193.74,840.04
2015-12-30,1785.5,1410.19,1192.36,838.36
2015-12-31,1784.56,1409.35,1191.45,837.34
2016-01-01,1780.99,1407.15,1188.71,835.38
2016-01-02,1781.69,1405.98,1187.91,834.11
2016-01-03,1780.84,1405.33,1187.1,833.42
2016-01-04,1780.73,1403.84,1185.85,832
2016-01-05,1779.6,1402.25,1184.01,830.39
2016-01-06,1779.69,1400.78,1182.44,828.66
2016-01-07,1776.63,1399.15,1180.44,826.77
2016-01-08,1776.26,1397.36,1178.04,824.76
2016-01-09,1775.52,1395.62,1175.5,822.84
2016-01-10,1773.71,1394.79,1174.3,821.67
2016-01-11,1773.83,1393.53,1172.86,820.46
2016-01-12,1771.25,1391.91,1170.17,818.44
2016-01-13,1769.93,1390.32,1167.57,816.16
2016-01-14,1768.29,1388.78,1164.76,813.62
2016-01-15,1767.07,1387.16,1161.8,810.99
2016-01-16,1766.01,1384.83,1158.36,808.45
2016-01-17,1765.34,1383.82,1156.54,806.98
2016-01-18,1762.48,1382.41,1154.25,805.51
2016-01-19,1757.5,1379.99,1150.54,802.26
2016-01-20,1755.68,1378.33,1147.64,799.66
2016-01-21,1754.06,1376.56,1144.35,796.97
2016-01-22,1752.71,1374.76,1140.8,794.09
2016-01-23,1752.23,1373.35,1137.97,791.49
2016-01-24,1749.5,1372.69,1136.39,789.87
2016-01-25,1750.08,1371.97,1135.33,789.82
2016-01-26,1747.4,1370.04,1131.93,786.53
2016-01-27,1745.75,1368.42,1128.92,784.35
2016-01-28,1744.07,1366.94,1126.12,782.8
2016-01-29,1741.31,1365.79,1124.11,781.19
2016-01-30,1741.36,1364.86,1122.4,779.78
2016-01-31,1740.05,1364.37,1120.97,778.88
2016-02-01,1735.31,1363.04,1118.75,777.67
2016-02-02,1733.68,1362.19,1117.02,775.91
2016-02-03,1734.87,1361.18,1115.02,774.5
2016-02-04,1734.59,1360.25,1113.01,773.08
2016-02-05,1733.9,1359.75,1111.98,771.95
2016-02-06,1734.08,1359.05,1110.29,771.05
2016-02-07,1735.11,1358.65,1109.39,770.26
2016-02-08,1733.51,1358.5,1109.05,770.06
2016-02-09,1730.38,1358.41,1108.73,769.43
2016-02-10,1727.58,1358.06,1108.27,768.75
2016-02-11,1727.48,1356.99,1107.26,767.72
2016-02-12,1725.91,1355.48,1104.71,767
2016-02-13,1725.33,1354.01,1102.64,765.77
2016-02-14,1726.28,1353.17,1101.51,765.24
2016-02-15,1725.34,1352.28,1100.93,764.67
2016-02-16,1720.43,1350.34,1098.49,762.99
2016-02-17,1718.39,1348.76,1096.73,761.74
2016-02-18,1717.46,1347.55,1095.22,759.12
2016-02-19,1715.9,1346.59,1094.2,758.41
2016-02-20,1715.64,1345.74,1093.17,758.13
2016-02-21,1713.38,1345.43,1092.36,757.66
2016-02-22,1712.49,1344.98,1092.17,757.38
2016-02-23,1712.79,1344.25,1091.84,757.13
2016-02-24,1711.37,1343.66,1091.53,756.88
2016-02-25,1711.97,1343.08,1090.86,756.48
2016-02-26,1712.72,1342.29,1090.25,756.38
2016-02-27,1711.58,1341.76,1089.49,755.98
2016-02-28,1710.64,1341.4,1088.76,755.66
2016-02-29,1710.52,1341.37,1089.29,753.96
2016-03-01,1710.14,1340.74,1088.41,753.14
2016-03-02,1709.96,1340.27,1088.33,752.69
2016-03-03,1709.56,1340.13,1088.29,751.73
2016-03-04,1709.38,1339.83,1088.06,751.34
2016-03-05,1709.42,1339.72,1087.84,751.09
2016-03-06,1710.23,1339.69,1087.61,750.87
2016-03-07,1710.84,1339.72,1088.15,750.87
2016-03-08,1714.22,1340.13,1089.14,751.53
2016-03-09,1713.47,1341.06,1090.68,751.76
2016-03-10,1713.65,1341.53,1091.69,751.95
2016-03-11,1711.74,1342.6,1093.17,751.89
2016-03-12,1712.91,1343.85,1094.88,752.31
2016-03-13,1713.24,1344.49,1095.27,752.59
2016-03-14,1712.36,1345.83,1097.75,753.32
2016-03-15,1720.01,1348.46,1100.78,754.36
2016-03-16,1722.41,1350.27,1103.27,755.55
2016-03-17,1722.7,1351.52,1105.22,756.51
2016-03-18,1722.64,1352.76,1106.8,757.34
2016-03-19,1722.79,1354.35,1108.79,757.94
2016-03-20,1723.22,1355.09,1109.41,758.22
2016-03-21,1724.71,1356.32,1111.73,758.47
2016-03-22,1729.33,1357.61,1113.6,758.92
2016-03-23,1728.36,1358.65,1115.2,759.17
2016-03-24,1729.42,1359.53,1116.67,759.88
2016-03-25,1728.09,1360.12,1117.54,760.32
2016-03-26,1728.65,1360.72,1118.37,761.25
2016-03-27,1728.16,1361.01,1118.52,761.39
2016-03-28,1724.29,1361.44,1119.62,761.54
2016-03-29,1722.4,1361.96,1120.38,761.86
2016-03-30,1721.5,1362.26,1121.01,761.55
2016-03-31,1723.93,1362.41,1121.35,761.56
2016-04-01,1722.59,1362.75,1121.92,761.46
2016-04-02,1723.15,1362.9,1121.94,761.49
2016-04-03,1723.02,1362.81,1121.64,761.4
2016-04-04,1720.92,1362.84,1122.02,761.49
2016-04-05,1721.91,1362.58,1121.99,760.97
2016-04-06,1721.87,1362.4,1121.95,760.93
2016-04-07,1720.69,1362.24,1121.66,760.82
2016-04-08,1721.37,1362.09,1121.62,760.71
2016-04-09,1718.74,1361.78,1121.14,760.66
2016-04-10,1718.81,1361.75,1120.64,760.06
2016-04-11,1721.66,1361.61,1121.04,760.07
2016-04-12,1720.35,1361.38,1120.72,759.62
2016-04-13,1720.66,1361.19,1120.38,759.17
2016-04-14,1719.04,1361.15,1120.72,758.93
2016-04-15,1718.52,1361.3,1120.93,758.51
2016-04-16,1718.89,1361.59,1120.85,758.68
2016-04-17,1717.04,1361.59,1120.65,758.8
2016-04-18,1717.84,1361.44,1121.16,758.89
2016-04-19,1718.85,1361.56,1121.43,759.1
2016-04-20,1719.51,1361.42,1121.3,758.81
2016-04-21,1720.98,1361.3,1121,759.1
2016-04-22,1720.61,1361.23,1121.24,758.84
2016-04-23,1721.68,1361.25,1121.06,758.59
2016-04-24,1722.25,1361.21,1120.64,758.11
2016-04-25,1721.09,1361.16,1121.18,758.17
2016-04-26,1720.17,1361.03,1121.39,757.74
2016-04-27,1720.54,1360.93,1121.33,757.15
2016-04-28,1720.23,1361.33,1121.62,757.5
2016-04-29,1720.2,1361.77,1122.5,757.84
2016-04-30,1721.78,1362.67,1123.1,757.86
2016-05-01,1720.88,1363.29,1123.54,757.59
2016-05-02,1719.76,1363.37,1123.58,757.48
2016-05-03,1731.48,1367.44,1128.24,758.24
2016-05-04,1734.13,1369.3,1130.45,759.29
2016-05-05,1736.94,1371.12,1132.32,760.04
2016-05-06,1736.74,1372.22,1133.6,759.98
2016-05-07,1736.67,1373.11,1134.67,759.69
2016-05-08,1735.09,1373.62,1134.92,759.6
2016-05-09,1736.77,1374.28,1136.36,759.51
2016-05-10,1735.72,1375.3,1137.6,760
2016-05-11,1736.28,1376.37,1138.9,760.12
2016-05-12,1739.78,1378.2,1141.13,760.87
2016-05-13,1740.53,1380.08,1144.06,761.13
2016-05-14,1740.42,1381.95,1146.51,761.23
2016-05-15,1741.42,1382.69,1147.53,761.47
