date,price
2017년02월18일,1307.24
2017년02월19일,1307.06
2017년02월20일,1307.26
2017년02월21일,1307.23
2017년02월22일,1306.97
2017년02월23일,1306.83
2017년02월24일,1306.76
2017년02월25일,1306.11
2017년02월26일,1305.81
2017년02월27일,1306.08
2017년02월28일,1305.87
2017년03월01일,1305.45
2017년03월02일,1305.23
2017년03월03일,1305.22
2017년03월04일,1304.67
2017년03월05일,1304.39
2017년03월06일,1304.55
2017년03월07일,1304.04
2017년03월08일,1303.59
2017년03월09일,1303.21
2017년03월10일,1302.8
2017년03월11일,1302.11
2017년03월12일,1301.83
2017년03월13일,1301.76
2017년03월14일,1301.02
2017년03월15일,1300.28
2017년03월16일,1299.25
2017년03월17일,1298.26
2017년03월18일,1297.22
2017년03월19일,1296.7
2017년03월20일,1296.27
2017년03월21일,1294.74
2017년03월22일,1293.51
2017년03월23일,1292.12
2017년03월24일,1290.88
2017년03월25일,1289.62
2017년03월26일,1289
2017년03월27일,1288.47
2017년03월28일,1286.82
2017년03월29일,1285.39
2017년03월30일,1284.19
2017년03월31일,1283.4
2017년04월01일,1281.44
2017년04월02일,1280.79
2017년04월03일,1280.48
2017년04월04일,1279.35
2017년04월05일,1278.42
2017년04월06일,1277.8
2017년04월07일,1277.33
2017년04월08일,1276.71
2017년04월09일,1276.41
2017년04월10일,1276.64
2017년04월11일,1276.81
2017년04월12일,1276.95
2017년04월13일,1276.91
2017년04월14일,1276.95
2017년04월15일,1276.9
2017년04월16일,1276.7
2017년04월17일,1277
2017년04월18일,1277.89
2017년04월19일,1278.28
2017년04월20일,1278.32
2017년04월21일,1278.26
2017년04월22일,1278.09
2017년04월23일,1277.82
2017년04월24일,1278.24
2017년04월25일,1277.99
2017년04월26일,1277.77
2017년04월27일,1277.64
2017년04월28일,1277.54
2017년04월29일,1277.07
2017년04월30일,1276.67
2017년05월01일,1276.74
2017년05월02일,1276.54
2017년05월03일,1276.11
2017년05월04일,1276.09
2017년05월05일,1275.74
2017년05월06일,1275.6
2017년05월07일,1275.43
2017년05월08일,1275.51
2017년05월09일,1274.56
2017년05월10일,1274.26
2017년05월11일,1273.58
2017년05월12일,1272.82
2017년05월13일,1272.2
2017년05월14일,1271.68
2017년05월15일,1271.72
2017년05월16일,1270.92
2017년05월17일,1270.49
2017년05월18일,1270.04
2017년05월19일,1269.61
2017년05월20일,1269.05
2017년05월21일,1268.73
2017년05월22일,1268.91
2017년05월23일,1268.54
2017년05월24일,1268.22
2017년05월25일,1267.95
2017년05월26일,1267.65
2017년05월27일,1267.18
2017년05월28일,1266.87
2017년05월29일,1267.01
2017년05월30일,1266.77
2017년05월31일,1266.49
2017년06월01일,1265.48
2017년06월02일,1264.69
2017년06월03일,1263.89
2017년06월04일,1263.45
2017년06월05일,1263.43
2017년06월06일,1262.44
2017년06월07일,1261.92
2017년06월08일,1261.12
2017년06월09일,1259.81
2017년06월10일,1258.45
2017년06월11일,1257.7
2017년06월12일,1257.18
2017년06월13일,1255.56
2017년06월14일,1254.23
2017년06월15일,1252.92
2017년06월16일,1251.31
2017년06월17일,1249.72
2017년06월18일,1248.92
2017년06월19일,1248.38
2017년06월20일,1246.83
2017년06월21일,1245.27
2017년06월22일,1243.62
2017년06월23일,1242.22
2017년06월24일,1240.87
2017년06월25일,1240.04
2017년06월26일,1239.39
2017년06월27일,1237.91
2017년06월28일,1236.74
2017년06월29일,1235.64
2017년06월30일,1234.86
2017년07월01일,1232.91
2017년07월02일,1232.16
2017년07월03일,1231.72
2017년07월04일,1230.93
2017년07월05일,1230.41
2017년07월06일,1230.08
2017년07월07일,1229.63
2017년07월08일,1229.1
2017년07월09일,1228.8
2017년07월10일,1229.02
2017년07월11일,1229.67
2017년07월12일,1229.4
2017년07월13일,1229.21
2017년07월14일,1229.32
2017년07월15일,1228.95
2017년07월16일,1228.83
2017년07월17일,1229.42
2017년07월18일,1229.2
2017년07월19일,1229.21
2017년07월20일,1229.31
2017년07월21일,1229.31
2017년07월22일,1229.1
2017년07월23일,1228.91
2017년07월24일,1229.35
2017년07월25일,1229.46
2017년07월26일,1229.65
2017년07월27일,1229.74
2017년07월28일,1230.08
2017년07월29일,1230.18
2017년07월30일,1230.21
2017년07월31일,1230.91
2017년08월01일,1231.63
2017년08월02일,1232.14
2017년08월03일,1232.91
2017년08월04일,1233.55
2017년08월05일,1234.17
2017년08월06일,1234.37
2017년08월07일,1235.69
2017년08월08일,1237.83
2017년08월09일,1239.1
2017년08월10일,1240.77
2017년08월11일,1241.79
2017년08월12일,1242.71
2017년08월13일,1243.08
2017년08월14일,1244.05
2017년08월15일,1245.59
2017년08월16일,1246.56
2017년08월17일,1247.56
2017년08월18일,1248.3
2017년08월19일,1248.92
2017년08월20일,1249.14
2017년08월21일,1249.9
2017년08월22일,1250.72
2017년08월23일,1251.24
2017년08월24일,1251.78
2017년08월25일,1252.13
2017년08월26일,1252.84
2017년08월27일,1253.06
2017년08월28일,1253.84
2017년08월29일,1254.68
2017년08월30일,1255.28
2017년08월31일,1255.71
2017년09월01일,1256.63
2017년09월02일,1256.87
2017년09월03일,1257.03
2017년09월04일,1257.79
2017년09월05일,1258.34
2017년09월06일,1258.77
2017년09월07일,1259.7
2017년09월08일,1261.03
2017년09월09일,1262.06
2017년09월10일,1262.61
2017년09월11일,1264.02
2017년09월12일,1266.83
2017년09월13일,1268.36
2017년09월14일,1269.71
2017년09월15일,1271.4
2017년09월16일,1272.82
2017년09월17일,1273.39
2017년09월18일,1274.84
2017년09월19일,1276.16
2017년09월20일,1277.17
2017년09월21일,1278.3
2017년09월22일,1279.34
2017년09월23일,1280.14
2017년09월24일,1280.42
2017년09월25일,1281.54
2017년09월26일,1282.56
2017년09월27일,1283.51
2017년09월28일,1284.76
2017년09월29일,1286.33
2017년09월30일,1287.99
2017년10월01일,1289.44
2017년10월02일,1290.64
2017년10월03일,1291.64
2017년10월04일,1292.07
2017년10월05일,1292.52
2017년10월06일,1292.86
2017년10월07일,1293.05
2017년10월08일,1293.17
2017년10월09일,1293.63
2017년10월10일,1293.86
2017년10월11일,1294.35
2017년10월12일,1294.79
2017년10월13일,1295.24
2017년10월14일,1295.57
2017년10월15일,1295.52
2017년10월16일,1296.3
2017년10월17일,1296.58
2017년10월18일,1296.72
2017년10월19일,1297.04
2017년10월20일,1297.28
2017년10월21일,1297.32
2017년10월22일,1297.29
2017년10월23일,1297.76
2017년10월24일,1298.06
2017년10월25일,1298.36
2017년10월26일,1298.45
2017년10월27일,1298.62
2017년10월28일,1298.64
2017년10월29일,1298.65
2017년10월30일,1299.12
2017년10월31일,1299.33
2017년11월01일,1300.42
2017년11월02일,1300.9
2017년11월03일,1301.18
2017년11월04일,1301.58
2017년11월05일,1301.76
2017년11월06일,1302.67
2017년11월07일,1304.13
2017년11월08일,1305.54
2017년11월09일,1306.59
2017년11월10일,1307.84
2017년11월11일,1308.84
2017년11월12일,1309.36
2017년11월13일,1310.79
2017년11월14일,1312.47
2017년11월15일,1313.66
2017년11월16일,1314.62
2017년11월17일,1315.54
2017년11월18일,1316.3
2017년11월19일,1316.65
2017년11월20일,1317.77
2017년11월21일,1318.76
2017년11월22일,1319.5
2017년11월23일,1320.24
2017년11월24일,1321.02
2017년11월25일,1321.87
2017년11월26일,1322.11
2017년11월27일,1323.38
2017년11월28일,1324.24
2017년11월29일,1325.08
2017년11월30일,1325.78
2017년12월01일,1327.06
2017년12월02일,1327.66
2017년12월03일,1327.89
2017년12월04일,1328.63
2017년12월05일,1328.99
2017년12월06일,1329.52
2017년12월07일,1329.85
2017년12월08일,1330.2
2017년12월09일,1330.31
2017년12월10일,1330.33
2017년12월11일,1330.99
2017년12월12일,1331.29
2017년12월13일,1331.57
2017년12월14일,1332.08
2017년12월15일,1332.49
2017년12월16일,1332.66
2017년12월17일,1332.68
2017년12월18일,1333.36
2017년12월19일,1333.75
2017년12월20일,1333.99
2017년12월21일,1334.31
2017년12월22일,1334.57
2017년12월23일,1334.72
2017년12월24일,1334.62
2017년12월25일,1334.85
2017년12월26일,1335.22
2017년12월27일,1335.45
2017년12월28일,1335.82
2017년12월29일,1335.98
2017년12월30일,1336.12
2017년12월31일,1335.94
2018년01월01일,1336.4
2018년01월02일,1337.13
2018년01월03일,1337.44
2018년01월04일,1337.83
2018년01월05일,1338.72
2018년01월06일,1339.14
2018년01월07일,1339.2
2018년01월08일,1339.89
2018년01월09일,1340.26
2018년01월10일,1340.81
2018년01월11일,1341.37
2018년01월12일,1341.98
2018년01월13일,1342.49
2018년01월14일,1342.67
2018년01월15일,1343.6
2018년01월16일,1344.49
2018년01월17일,1345.19
2018년01월18일,1345.96
2018년01월19일,1346.66
2018년01월20일,1347.17
2018년01월21일,1347.27
2018년01월22일,1348.26
2018년01월23일,1348.97
2018년01월24일,1349.88
2018년01월25일,1350.65
2018년01월26일,1351.51
2018년01월27일,1352.14
2018년01월28일,1352.37
2018년01월29일,1353.35
2018년01월30일,1354.53
2018년01월31일,1355.49
2018년02월01일,1356.76
2018년02월02일,1357.48
2018년02월03일,1357.98
2018년02월04일,1358.08
2018년02월05일,1358.81
2018년02월06일,1359.61
2018년02월07일,1360.15
2018년02월08일,1360.64
2018년02월09일,1360.99
2018년02월10일,1361.07
2018년02월11일,1360.95
2018년02월12일,1361.39
2018년02월13일,1361.47
2018년02월14일,1361.58
2018년02월15일,1361.65
2018년02월16일,1361.73
2018년02월17일,1361.76
2018년02월18일,1361.69
2018년02월19일,1361.78
2018년02월20일,1361.47
2018년02월21일,1361.18
2018년02월22일,1360.79
2018년02월23일,1360.61
2018년02월24일,1360.53
2018년02월25일,1360.26
2018년02월26일,1360.47
2018년02월27일,1360.35
2018년02월28일,1360.18
2018년03월01일,1359.91
2018년03월02일,1359.86
2018년03월03일,1359.44
2018년03월04일,1359.13
2018년03월05일,1359.14
2018년03월06일,1359.18
2018년03월07일,1358.81
2018년03월08일,1358.4
2018년03월09일,1358.13
2018년03월10일,1357.58
2018년03월11일,1357.24
2018년03월12일,1357.27
2018년03월13일,1356.71
2018년03월14일,1356.09
2018년03월15일,1355.18
2018년03월16일,1354.71
2018년03월17일,1354.06
2018년03월18일,1353.5
2018년03월19일,1353.2
2018년03월20일,1352.41
2018년03월21일,1351.57
2018년03월22일,1351.19
2018년03월23일,1350.72
2018년03월24일,1350.26
2018년03월25일,1349.89
2018년03월26일,1350.13
2018년03월27일,1350.21
2018년03월28일,1350
2018년03월29일,1349.67
2018년03월30일,1349.34
2018년03월31일,1348.97
2018년04월01일,1348.5
2018년04월02일,1348.65
2018년04월03일,1348.69
2018년04월04일,1348.5
2018년04월05일,1348.3
2018년04월06일,1348.13
2018년04월07일,1347.92
2018년04월08일,1347.58
2018년04월09일,1347.82
2018년04월10일,1347.59
2018년04월11일,1347.31
2018년04월12일,1347.39
2018년04월13일,1347.35
2018년04월14일,1347.02
2018년04월15일,1346.99
2018년04월16일,1347.41
2018년04월17일,1347.81
2018년04월18일,1348
2018년04월19일,1348.31
2018년04월20일,1348.74
2018년04월21일,1349.12
2018년04월22일,1349.11
2018년04월23일,1349.54
2018년04월24일,1350.32
2018년04월25일,1350.94
2018년04월26일,1351.72
2018년04월27일,1352.57
2018년04월28일,1353.13
2018년04월29일,1353.33
2018년04월30일,1354.19
2018년05월01일,1356.19
2018년05월02일,1357.02
2018년05월03일,1358.06
2018년05월04일,1359.11
2018년05월05일,1360.26
2018년05월06일,1360.67
2018년05월07일,1361.45
2018년05월08일,1362.69
2018년05월09일,1364.54
2018년05월10일,1366.73
2018년05월11일,1369.44
2018년05월12일,1371.82
2018년05월13일,1372.7
2018년05월14일,1374.72
2018년05월15일,1377.49
2018년05월16일,1379.89
2018년05월17일,1381.62
2018년05월18일,1383.47
2018년05월19일,1385.46
2018년05월20일,1386.29
2018년05월21일,1388.29
2018년05월22일,1390.78
2018년05월23일,1392.93
2018년05월24일,1396.04
2018년05월25일,1399.4
2018년05월26일,1401.79
2018년05월27일,1402.69
2018년05월28일,1404.41
2018년05월29일,1406.3
2018년05월30일,1407.45
2018년05월31일,1407.94
2018년06월01일,1409.17
2018년06월02일,1409.56
2018년06월03일,1409.65
2018년06월04일,1410.35
2018년06월05일,1410.54
2018년06월06일,1410.63
2018년06월07일,1411.08
2018년06월08일,1411.09
2018년06월09일,1411.05
2018년06월10일,1410.76
2018년06월11일,1411.17
2018년06월12일,1411.17
2018년06월13일,1410.92
2018년06월14일,1410.92
2018년06월15일,1410.74
2018년06월16일,1410.54
2018년06월17일,1410.29
2018년06월18일,1410.41
2018년06월19일,1410.18
2018년06월20일,1409.99
2018년06월21일,1409.74
2018년06월22일,1409.47
2018년06월23일,1409.21
2018년06월24일,1408.97
2018년06월25일,1409.22
2018년06월26일,1408.74
2018년06월27일,1408.69
2018년06월28일,1408.6
2018년06월29일,1408.74
2018년06월30일,1408.65
2018년07월01일,1408.44
2018년07월02일,1408.72
2018년07월03일,1409.08
2018년07월04일,1409.42
2018년07월05일,1409.56
2018년07월06일,1409.83
2018년07월07일,1410
2018년07월08일,1409.91
2018년07월09일,1410.25
2018년07월10일,1410.79
2018년07월11일,1411.21
2018년07월12일,1411.57
2018년07월13일,1411.84
2018년07월14일,1412.03
2018년07월15일,1411.97
2018년07월16일,1412.52
2018년07월17일,1412.7
2018년07월18일,1412.79
2018년07월19일,1412.85
2018년07월20일,1412.88
2018년07월21일,1412.79
2018년07월22일,1412.69
2018년07월23일,1413.23
2018년07월24일,1413.32
2018년07월25일,1413.36
2018년07월26일,1413.48
2018년07월27일,1413.62
2018년07월28일,1413.71
2018년07월29일,1413.7
2018년07월30일,1414.24
2018년07월31일,1414.76
2018년08월01일,1415.68
2018년08월02일,1415.93
2018년08월03일,1416.14
2018년08월04일,1416.38
2018년08월05일,1416.37
2018년08월06일,1416.92
2018년08월07일,1417.51
2018년08월08일,1417.84
2018년08월09일,1418
2018년08월10일,1418.28
2018년08월11일,1418.4
2018년08월12일,1418.42
2018년08월13일,1419
2018년08월14일,1419.33
2018년08월15일,1419.48
2018년08월16일,1419.78
2018년08월17일,1420.04
2018년08월18일,1419.85
2018년08월19일,1419.81
2018년08월20일,1420.23
2018년08월21일,1420.25
2018년08월22일,1420.43
2018년08월23일,1420.42
2018년08월24일,1420.54
2018년08월25일,1420.57
2018년08월26일,1420.47
2018년08월27일,1420.91
2018년08월28일,1421.24
2018년08월29일,1421.42
2018년08월30일,1421.6
2018년08월31일,1421.8
2018년09월01일,1422.57
2018년09월02일,1422.73
2018년09월03일,1423.48
2018년09월04일,1424.3
2018년09월05일,1425.34
2018년09월06일,1426.48
2018년09월07일,1427.59
2018년09월08일,1428.41
2018년09월09일,1428.68
2018년09월10일,1429.71
2018년09월11일,1431.43
2018년09월12일,1432.96
2018년09월13일,1434.86
2018년09월14일,1436.87
2018년09월15일,1438.44
2018년09월16일,1439.13
2018년09월17일,1440.96
2018년09월18일,1442.51
2018년09월19일,1444.07
2018년09월20일,1445.58
2018년09월21일,1447.27
2018년09월22일,1449.34
2018년09월23일,1450.34
2018년09월24일,1450.83
2018년09월25일,1451.35
2018년09월26일,1451.71
2018년09월27일,1453.05
2018년09월28일,1454.51
2018년09월29일,1455.9
2018년09월30일,1456.47
2018년10월01일,1458.98
2018년10월02일,1461.8
2018년10월03일,1463.91
2018년10월04일,1466.05
2018년10월05일,1469.06
2018년10월06일,1471.44
2018년10월07일,1472.75
2018년10월08일,1475.13
2018년10월09일,1478.23
2018년10월10일,1480.36
2018년10월11일,1483.11
2018년10월12일,1485.35
2018년10월13일,1486.85
2018년10월14일,1487.61
2018년10월15일,1489.18
2018년10월16일,1490.63
2018년10월17일,1491.89
2018년10월18일,1492.79
2018년10월19일,1493.51
2018년10월20일,1493.84
2018년10월21일,1494
2018년10월22일,1494.63
2018년10월23일,1494.64
2018년10월24일,1494.8
2018년10월25일,1494.8
2018년10월26일,1494.76
2018년10월27일,1494.82
2018년10월28일,1494.71
2018년10월29일,1495.16
2018년10월30일,1495.37
2018년10월31일,1495.5
2018년11월01일,1495.61
2018년11월02일,1495.76
2018년11월03일,1495.63
2018년11월04일,1495.6
2018년11월05일,1495.76
2018년11월06일,1478.46
2018년11월07일,1462.31
2018년11월08일,1444.76
2018년11월09일,1434.18
2018년11월10일,1427.93
2018년11월11일,1425.16
2018년11월12일,1422.44
2018년11월13일,1418.79
2018년11월14일,1416.15
2018년11월15일,1413.37
2018년11월16일,1410.52
2018년11월17일,1408.06
2018년11월18일,1407.06
2018년11월19일,1405.7
2018년11월20일,1402.88
2018년11월21일,1399.81
2018년11월22일,1396.99
2018년11월23일,1394.1
2018년11월24일,1391.49
2018년11월25일,1390.48
2018년11월26일,1389.11
2018년11월27일,1385.28
2018년11월28일,1381.88
2018년11월29일,1378.62
2018년11월30일,1375.38
2018년12월01일,1370.66
2018년12월02일,1368.46
2018년12월03일,1366.23
2018년12월04일,1362.36
2018년12월05일,1358.37
2018년12월06일,1354.9
2018년12월07일,1351.26
2018년12월08일,1348.62
2018년12월09일,1347.13
2018년12월10일,1344.98
2018년12월11일,1341.17
2018년12월12일,1337.82
2018년12월13일,1334.32
2018년12월14일,1331.38
2018년12월15일,1328.46
2018년12월16일,1326.72
2018년12월17일,1324.8
2018년12월18일,1320.94
2018년12월19일,1316.95
2018년12월20일,1312.44
2018년12월21일,1307.64
2018년12월22일,1303.52
2018년12월23일,1301.33
2018년12월24일,1297.98
2018년12월25일,1293.97
2018년12월26일,1290.33
2018년12월27일,1286.17
2018년12월28일,1283.1
2018년12월29일,1280.12
2018년12월30일,1278.74
2018년12월31일,1277.23
2019년01월01일,1272.42
2019년01월02일,1269.2
2019년01월03일,1265.31
2019년01월04일,1261.82
2019년01월05일,1258.88
2019년01월06일,1257.43
2019년01월07일,1255.3
2019년01월08일,1252.58
2019년01월09일,1250.76
2019년01월10일,1249.46
2019년01월11일,1248.49
2019년01월12일,1247.73
2019년01월13일,1247.24
2019년01월14일,1246.92
2019년01월15일,1246.19
2019년01월16일,1245.63
2019년01월17일,1245.01
2019년01월18일,1244.52
2019년01월19일,1244.19
2019년01월20일,1243.97
2019년01월21일,1244.06
2019년01월22일,1243.88
2019년01월23일,1243.78
2019년01월24일,1243.69
2019년01월25일,1243.58
2019년01월26일,1243.33
2019년01월27일,1243.22
2019년01월28일,1243.41
2019년01월29일,1243.41
2019년01월30일,1243.27
2019년01월31일,1243.04
2019년02월01일,1242.99
2019년02월02일,1243.01
2019년02월03일,1242.9
2019년02월04일,1242.77
2019년02월05일,1242.71
2019년02월06일,1242.41
2019년02월07일,1242.24
2019년02월08일,1242.17
2019년02월09일,1242.03
2019년02월10일,1241.93
2019년02월11일,1241.92
2019년02월12일,1241.75
2019년02월13일,1241.58
2019년02월14일,1241.53
2019년02월15일,1241.52
2019년02월16일,1241.71
2019년02월17일,1241.69
2019년02월18일,1242.03
2019년02월19일,1242.2
2019년02월20일,1242.5
2019년02월21일,1242.74
2019년02월22일,1243.23
2019년02월23일,1243.82
2019년02월24일,1244.03
2019년02월25일,1244.77
2019년02월26일,1245.75
2019년02월27일,1246.36
2019년02월28일,1246.94
2019년03월01일,1248.5
2019년03월02일,1248.8
2019년03월03일,1248.9
2019년03월04일,1249.48
2019년03월05일,1250.28
2019년03월06일,1251.02
2019년03월07일,1252.01
2019년03월08일,1253.97
2019년03월09일,1255.17
2019년03월10일,1255.79
2019년03월11일,1257.38
2019년03월12일,1259.29
2019년03월13일,1261.62
2019년03월14일,1263.88
2019년03월15일,1267.06
2019년03월16일,1269.58
2019년03월17일,1270.67
2019년03월18일,1272.95
2019년03월19일,1275.44
2019년03월20일,1277.6
2019년03월21일,1279.21
2019년03월22일,1281.22
2019년03월23일,1283.09
2019년03월24일,1283.7
2019년03월25일,1285.44
2019년03월26일,1287.33
2019년03월27일,1288.77
2019년03월28일,1290.02
2019년03월29일,1291.24
2019년03월30일,1292.32
2019년03월31일,1292.39
2019년04월01일,1294.48
2019년04월02일,1296.03
2019년04월03일,1297.42
2019년04월04일,1298.55
2019년04월05일,1299.7
2019년04월06일,1300.91
2019년04월07일,1301.4
2019년04월08일,1302.72
2019년04월09일,1304.14
2019년04월10일,1305.73
2019년04월11일,1307.52
2019년04월12일,1309.38
2019년04월13일,1311.29
2019년04월14일,1312.08
2019년04월15일,1313.98
2019년04월16일,1316.23
2019년04월17일,1318.36
2019년04월18일,1320.14
2019년04월19일,1322.04
2019년04월20일,1323.78
2019년04월21일,1324.66
2019년04월22일,1326.54
2019년04월23일,1328.81
2019년04월24일,1331.19
2019년04월25일,1333.19
2019년04월26일,1335.14
2019년04월27일,1336.99
2019년04월28일,1337.81
2019년04월29일,1339.93
2019년04월30일,1342.35
2019년05월01일,1345.64
2019년05월02일,1347.81
2019년05월03일,1350.07
2019년05월04일,1352.51
2019년05월05일,1354.14
2019년05월06일,1355.76
2019년05월07일,1373.41
2019년05월08일,1382.32
2019년05월09일,1386.25
2019년05월10일,1388.26
2019년05월11일,1389.84
2019년05월12일,1390.35
2019년05월13일,1391.37
2019년05월14일,1392.22
2019년05월15일,1392.8
2019년05월16일,1393.38
2019년05월17일,1394
2019년05월18일,1394.73
2019년05월19일,1394.95
2019년05월20일,1395.46
2019년05월21일,1396.34
2019년05월22일,1397.07
2019년05월23일,1397.46
2019년05월24일,1397.98
2019년05월25일,1398.06
2019년05월26일,1398.08
2019년05월27일,1398.33
2019년05월28일,1398.58
2019년05월29일,1399.11
2019년05월30일,1399.07
2019년05월31일,1398.94
2019년06월01일,1398.53
2019년06월02일,1398.21
2019년06월03일,1397.94
2019년06월04일,1397.12
2019년06월05일,1396.05
2019년06월06일,1395.01
2019년06월07일,1394.4
2019년06월08일,1393.39
2019년06월09일,1392.79
2019년06월10일,1391.97
2019년06월11일,1389.95
2019년06월12일,1387.9
2019년06월13일,1385.59
2019년06월14일,1383.07
2019년06월15일,1380.58
2019년06월16일,1379.44
2019년06월17일,1377.66
2019년06월18일,1374.82
2019년06월19일,1372.43
2019년06월20일,1370.24
2019년06월21일,1368.32
2019년06월22일,1366.55
2019년06월23일,1365.85
2019년06월24일,1364.73
2019년06월25일,1363.5
2019년06월26일,1362.48
2019년06월27일,1361.77
2019년06월28일,1361.56
2019년06월29일,1360.84
2019년06월30일,1360.29
2019년07월01일,1359.41
2019년07월02일,1358.43
2019년07월03일,1357.54
2019년07월04일,1356.45
2019년07월05일,1355.51
2019년07월06일,1354.72
2019년07월07일,1354.2
2019년07월08일,1353.91
2019년07월09일,1353.24
2019년07월10일,1352.6
2019년07월11일,1352.17
2019년07월12일,1351.9
2019년07월13일,1351.75
2019년07월14일,1351.64
2019년07월15일,1351.78
2019년07월16일,1351.83
2019년07월17일,1351.63
2019년07월18일,1351.61
2019년07월19일,1351.55
2019년07월20일,1351.33
2019년07월21일,1351.17
2019년07월22일,1351.35
2019년07월23일,1351.1
2019년07월24일,1351.13
2019년07월25일,1351.15
2019년07월26일,1351.31
2019년07월27일,1351.35
2019년07월28일,1351.25
2019년07월29일,1351.49
2019년07월30일,1351.55
2019년07월31일,1351.77
2019년08월01일,1352
2019년08월02일,1352.59
2019년08월03일,1352.61
2019년08월04일,1352.49
2019년08월05일,1352.72
2019년08월06일,1352.76
2019년08월07일,1352.55
2019년08월08일,1352.47
2019년08월09일,1352.18
2019년08월10일,1351.91
2019년08월11일,1351.71
2019년08월12일,1351.73
2019년08월13일,1351.72
2019년08월14일,1351.61
2019년08월15일,1351.38
2019년08월16일,1351.44
2019년08월17일,1351.3
2019년08월18일,1351.12
2019년08월19일,1351.21
2019년08월20일,1351.19
2019년08월21일,1351.04
2019년08월22일,1351.06
2019년08월23일,1351.31
2019년08월24일,1351.26
2019년08월25일,1351.21
2019년08월26일,1351.63
2019년08월27일,1351.74
2019년08월28일,1352.07
2019년08월29일,1352.37
2019년08월30일,1352.91
2019년08월31일,1354.05
2019년09월01일,1363.44
2019년09월02일,1368.44
2019년09월03일,1371.01
2019년09월04일,1372.43
2019년09월05일,1372.95
2019년09월06일,1373.96
2019년09월07일,1374.07
2019년09월08일,1374.28
2019년09월09일,1374.61
2019년09월10일,1374.85
2019년09월11일,1375.43
2019년09월12일,1375.95
2019년09월13일,1376.19
2019년09월14일,1376.09
2019년09월15일,1376.05
2019년09월16일,1377
2019년09월17일,1379.52
2019년09월18일,1381.64
2019년09월19일,1383.17
2019년09월20일,1384.56
2019년09월21일,1385.54
2019년09월22일,1385.86
2019년09월23일,1386.98
2019년09월24일,1387.88
2019년09월25일,1389.24
2019년09월26일,1390.01
2019년09월27일,1390.63
2019년09월28일,1390.8
2019년09월29일,1390.98
2019년09월30일,1391.46
2019년10월01일,1391.75
2019년10월02일,1391.62
2019년10월03일,1391.6
2019년10월04일,1391.37
2019년10월05일,1390.96
2019년10월06일,1390.85
2019년10월07일,1390.76
2019년10월08일,1390.47
2019년10월09일,1390.11
2019년10월10일,1389.9
2019년10월11일,1389.5
2019년10월12일,1389.16
2019년10월13일,1388.97
2019년10월14일,1388.93
2019년10월15일,1388.55
2019년10월16일,1388.21
2019년10월17일,1387.85
2019년10월18일,1387.13
2019년10월19일,1386.66
2019년10월20일,1386.38
2019년10월21일,1386.24
2019년10월22일,1385.76
2019년10월23일,1385.24
2019년10월24일,1384.93
2019년10월25일,1384.57
2019년10월26일,1384.2
2019년10월27일,1383.9
2019년10월28일,1383.83
2019년10월29일,1383.52
2019년10월30일,1383.34
2019년10월31일,1383.13
2019년11월01일,1382.59
2019년11월02일,1382.22
2019년11월03일,1382
2019년11월04일,1382.03
2019년11월05일,1381.52
2019년11월06일,1381.18
2019년11월07일,1380.76
2019년11월08일,1380.75
2019년11월09일,1380.51
2019년11월10일,1380.22
2019년11월11일,1380.39
2019년11월12일,1380.34
2019년11월13일,1380.28
2019년11월14일,1380.18
2019년11월15일,1380.27
2019년11월16일,1380.14
2019년11월17일,1380
2019년11월18일,1380.13
2019년11월19일,1379.84
2019년11월20일,1379.68
2019년11월21일,1379.7
2019년11월22일,1379.78
2019년11월23일,1379.82
2019년11월24일,1379.75
2019년11월25일,1380
2019년11월26일,1380.05
2019년11월27일,1380.13
2019년11월28일,1380.26
2019년11월29일,1380.37
2019년11월30일,1380.35
2019년12월01일,1380.42
2019년12월02일,1380.65
2019년12월03일,1380.94
2019년12월04일,1381.01
2019년12월05일,1381.15
2019년12월06일,1381.42
2019년12월07일,1381.78
2019년12월08일,1381.76
2019년12월09일,1382.35
2019년12월10일,1382.64
2019년12월11일,1383.08
2019년12월12일,1383.53
2019년12월13일,1383.96
2019년12월14일,1384.33
2019년12월15일,1384.42
2019년12월16일,1385.04
2019년12월17일,1385.5
2019년12월18일,1385.93
2019년12월19일,1386.36
2019년12월20일,1386.88
2019년12월21일,1387.36
2019년12월22일,1387.49
2019년12월23일,1388.05
2019년12월24일,1388.82
2019년12월25일,1389.21
2019년12월26일,1389.74
2019년12월27일,1390.22
2019년12월28일,1390.58
2019년12월29일,1390.71
2019년12월30일,1391.19
2019년12월31일,1391.59
2020년01월01일,1392.26
2020년01월02일,1392.88
2020년01월03일,1393.16
2020년01월04일,1393.82
2020년01월05일,1394.03
2020년01월06일,1394.97
2020년01월07일,1396.28
2020년01월08일,1397.58
2020년01월09일,1398.84
2020년01월10일,1399.62
2020년01월11일,1400.13
2020년01월12일,1400.31
2020년01월13일,1400.86
2020년01월14일,1401.06
2020년01월15일,1401.02
2020년01월16일,1401.06
2020년01월17일,1400.91
2020년01월18일,1400.67
2020년01월19일,1400.52
2020년01월20일,1400.67
2020년01월21일,1400.4
2020년01월22일,1400.18
2020년01월23일,1400.05
2020년01월24일,1399.94
2020년01월25일,1399.84
2020년01월26일,1399.63
2020년01월27일,1399.13
2020년01월28일,1398.77
2020년01월29일,1398.1
2020년01월30일,1397.37
2020년01월31일,1396.42
